timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
302,2014-02-08,100,90,25,36.52052871704102,0.12456935234120081,2014-01-27,17.31795997619629,0.8312631410146056,90,100
303,2014-02-21,100,90,23,36.455758633820906,0.12198812254122875,2014-02-09,16.804347660230555,0.748384343511099,90,100
304,2014-03-06,100,90,31,37.050336160967426,0.9403746580264165,2014-02-22,15.570838651349467,1.565241149336354,90,100
305,2014-03-18,100,90,20,36.39035339355469,0.1958295135937303,2014-03-07,16.327949953079223,1.1290320179208528,90,100
306,2014-03-30,100,90,24,36.427549044291176,0.18034097647379294,2014-03-19,16.58916664123535,1.0273509123139493,90,100
307,2014-04-11,100,90,16,36.39048790931702,0.13509309876996625,2014-03-31,16.363562524318695,0.81138599397578,90,100
308,2014-04-23,100,90,20,36.37499237060547,0.12722133935426969,2014-04-12,16.290649938583375,0.737241005046885,90,100
309,2014-05-05,100,90,21,36.39695249285017,0.11050515378618456,2014-04-24,16.459666660853795,0.679699600417942,90,100
310,2014-05-17,100,90,22,36.31588294289329,0.13898354414724065,2014-05-06,16.052272623235528,0.8472737718471655,90,100
311,2014-05-29,100,90,19,36.3294543216103,0.16522620140136976,2014-05-18,16.15594738408139,1.0155064985625764,90,100
312,2014-06-10,100,90,17,36.29242145313936,0.1812050973408078,2014-05-30,15.995176483603085,1.1232357286189376,90,100
313,2014-06-22,100,90,18,36.24132622612847,0.14252957338245756,2014-06-11,15.792555650075277,0.7421204342246113,90,100
314,2014-07-04,100,90,16,36.319612979888916,0.15093603485088816,2014-06-23,16.235937416553497,0.9933466743986307,90,100
315,2014-07-16,100,90,20,36.302147674560544,0.1681702977644195,2014-07-05,16.36015009880066,0.9760852313908819,90,100
316,2014-07-28,100,90,22,36.24269121343439,0.16219366749055425,2014-07-17,16.115727164528586,0.9011623650751928,90,100
317,2014-08-09,100,90,14,36.27281788417271,0.18963410818098042,2014-07-29,16.29735701424735,1.0951867898554817,90,100
318,2014-08-21,100,90,33,36.18757594715465,0.2047684548667628,2014-08-10,15.88078784942627,1.2264273053113552,90,100
319,2014-09-02,100,90,20,36.247574424743654,0.1888854749524141,2014-08-22,16.208499956130982,1.0464853824214577,90,100
320,2014-09-14,100,90,45,36.16107364230686,0.17186542097575377,2014-09-03,15.777222230699326,1.0834959248286886,90,100
321,2014-09-26,100,90,21,36.237613314674014,0.1162387431581791,2014-09-15,16.35790470668248,0.8568876430948068,90,100
322,2014-10-08,100,90,23,36.27331791753354,0.15350453086458868,2014-09-27,16.694086987039316,0.9792744005199872,90,100
323,2014-10-20,100,90,37,36.2749189428381,0.13377497646067796,2014-10-09,16.645567584682155,0.7867553428299868,90,100
324,2014-11-01,100,90,28,36.26269326891218,0.15153088303760898,2014-10-21,16.788571323667252,0.7894324500942507,90,100
325,2014-11-13,100,90,31,36.30451903804656,0.1511215500627059,2014-11-02,16.92832257670741,1.0123456082636164,90,100
326,2014-11-25,100,90,26,36.242999883798454,0.13204367899587657,2014-11-14,16.643384493314304,0.940034762580388,90,100
327,2014-12-07,100,90,49,36.236342216024596,0.13044686041195838,2014-11-26,16.777693806862345,1.0135426052423342,90,100
