idx,lat,lon,shape,aggTemp,aggPsal,nProf
23162,25.5,-57.5,"[[-57.0, 25.0], [-57.0, 26.0], [-58.0, 26.0], [-58.0, 25.0], [-57.0, 25.0]]",27.9328999519,36.4313495636,20
23172,25.5,-47.5,"[[-47.0, 25.0], [-47.0, 26.0], [-48.0, 26.0], [-48.0, 25.0], [-47.0, 25.0]]",27.3854000092,37.6535995483,5
23190,25.5,-29.5,"[[-29.0, 25.0], [-29.0, 26.0], [-30.0, 26.0], [-30.0, 25.0], [-29.0, 25.0]]",25.4542665482,37.5721340179,6
23191,25.5,-28.5,"[[-28.0, 25.0], [-28.0, 26.0], [-29.0, 26.0], [-29.0, 25.0], [-28.0, 25.0]]",25.8798001607,37.5784670512,6
23193,25.5,-26.5,"[[-26.0, 25.0], [-26.0, 26.0], [-27.0, 26.0], [-27.0, 25.0], [-26.0, 25.0]]",25.4614992142,37.5440006256,2
23204,25.5,-15.5,"[[-15.0, 25.0], [-15.0, 26.0], [-16.0, 26.0], [-16.0, 25.0], [-15.0, 25.0]]",23.4522224002,36.808555603,9
23348,25.5,128.5,"[[129.0, 25.0], [129.0, 26.0], [128.0, 26.0], [128.0, 25.0], [129.0, 25.0]]",27.4661668142,34.8396676381,6
23349,25.5,129.5,"[[130.0, 25.0], [130.0, 26.0], [129.0, 26.0], [129.0, 25.0], [130.0, 25.0]]",28.9000002543,34.8697503408,12
23352,25.5,132.5,"[[133.0, 25.0], [133.0, 26.0], [132.0, 26.0], [132.0, 25.0], [133.0, 25.0]]",28.2336078345,34.8646671071,51
23355,25.5,135.5,"[[136.0, 25.0], [136.0, 26.0], [135.0, 26.0], [135.0, 25.0], [136.0, 25.0]]",28.2781049829,34.8795790421,19
23356,25.5,136.5,"[[137.0, 25.0], [137.0, 26.0], [136.0, 26.0], [136.0, 25.0], [137.0, 25.0]]",28.113000075,34.860250473,12
23359,25.5,139.5,"[[140.0, 25.0], [140.0, 26.0], [139.0, 26.0], [139.0, 25.0], [140.0, 25.0]]",27.9544165929,34.6378339132,12
23360,25.5,140.5,"[[141.0, 25.0], [141.0, 26.0], [140.0, 26.0], [140.0, 25.0], [141.0, 25.0]]",28.2915000916,34.7020009359,6
23367,25.5,147.5,"[[148.0, 25.0], [148.0, 26.0], [147.0, 26.0], [147.0, 25.0], [148.0, 25.0]]",28.3754074662,34.8306288543,27
23369,25.5,149.5,"[[150.0, 25.0], [150.0, 26.0], [149.0, 26.0], [149.0, 25.0], [150.0, 25.0]]",28.7893890805,34.9396665361,18
23373,25.5,153.5,"[[154.0, 25.0], [154.0, 26.0], [153.0, 26.0], [153.0, 25.0], [154.0, 25.0]]",28.7198570796,35.0434281485,7
23406,24.5,-173.5,"[[-173.0, 24.0], [-173.0, 25.0], [-174.0, 25.0], [-174.0, 24.0], [-173.0, 24.0]]",27.1675384228,35.2389215323,13
23408,24.5,-171.5,"[[-171.0, 24.0], [-171.0, 25.0], [-172.0, 25.0], [-172.0, 24.0], [-171.0, 24.0]]",26.9353752136,35.1943750381,8
23423,24.5,-156.5,"[[-156.0, 24.0], [-156.0, 25.0], [-157.0, 25.0], [-157.0, 24.0], [-156.0, 24.0]]",26.1452498436,35.0989990234,4
23430,24.5,-149.5,"[[-149.0, 24.0], [-149.0, 25.0], [-150.0, 25.0], [-150.0, 24.0], [-149.0, 24.0]]",25.7550001144,34.9127483368,4
23433,24.5,-146.5,"[[-146.0, 24.0], [-146.0, 25.0], [-147.0, 25.0], [-147.0, 24.0], [-146.0, 24.0]]",24.862535681,35.0631068093,28
23439,24.5,-140.5,"[[-140.0, 24.0], [-140.0, 25.0], [-141.0, 25.0], [-141.0, 24.0], [-140.0, 24.0]]",23.5817494392,35.0349617004,4
23450,24.5,-129.5,"[[-129.0, 24.0], [-129.0, 25.0], [-130.0, 25.0], [-130.0, 24.0], [-129.0, 24.0]]",23.0583079411,34.6983850919,13
23451,24.5,-128.5,"[[-128.0, 24.0], [-128.0, 25.0], [-129.0, 25.0], [-129.0, 24.0], [-128.0, 24.0]]",23.1419228774,34.7389215323,13
23456,24.5,-123.5,"[[-123.0, 24.0], [-123.0, 25.0], [-124.0, 25.0], [-124.0, 24.0], [-123.0, 24.0]]",22.3954997063,34.265250206,4
23459,24.5,-120.5,"[[-120.0, 24.0], [-120.0, 25.0], [-121.0, 25.0], [-121.0, 24.0], [-120.0, 24.0]]",22.4923960053,34.1352511113,101
23460,24.5,-119.5,"[[-119.0, 24.0], [-119.0, 25.0], [-120.0, 25.0], [-120.0, 24.0], [-119.0, 24.0]]",22.1604995728,33.8479070663,4
23485,24.5,-94.5,"[[-94.0, 24.0], [-94.0, 25.0], [-95.0, 25.0], [-95.0, 24.0], [-94.0, 24.0]]",28.4027543654,36.4473159522,57
23490,24.5,-89.5,"[[-89.0, 24.0], [-89.0, 25.0], [-90.0, 25.0], [-90.0, 24.0], [-89.0, 24.0]]",28.4745526565,36.4187369096,38
23493,24.5,-86.5,"[[-86.0, 24.0], [-86.0, 25.0], [-87.0, 25.0], [-87.0, 24.0], [-86.0, 24.0]]",28.7325499535,36.2573003769,20
23496,24.5,-83.5,"[[-83.0, 24.0], [-83.0, 25.0], [-84.0, 25.0], [-84.0, 24.0], [-83.0, 24.0]]",28.5048420555,35.8746058815,38
23509,24.5,-70.5,"[[-70.0, 24.0], [-70.0, 25.0], [-71.0, 25.0], [-71.0, 24.0], [-70.0, 24.0]]",27.658600235,36.7062011719,5
23513,24.5,-66.5,"[[-66.0, 24.0], [-66.0, 25.0], [-67.0, 25.0], [-67.0, 24.0], [-66.0, 24.0]]",28.0855998993,36.5600013733,5
23514,24.5,-65.5,"[[-65.0, 24.0], [-65.0, 25.0], [-66.0, 25.0], [-66.0, 24.0], [-65.0, 24.0]]",28.0847332001,36.3925331116,15
23517,24.5,-62.5,"[[-62.0, 24.0], [-62.0, 25.0], [-63.0, 25.0], [-63.0, 24.0], [-62.0, 24.0]]",27.9290697852,36.6650460709,43
23519,24.5,-60.5,"[[-60.0, 24.0], [-60.0, 25.0], [-61.0, 25.0], [-61.0, 24.0], [-60.0, 24.0]]",27.9584999084,36.9584999084,2
23520,24.5,-59.5,"[[-59.0, 24.0], [-59.0, 25.0], [-60.0, 25.0], [-60.0, 24.0], [-59.0, 24.0]]",27.9804749966,36.3288498878,40
23524,24.5,-55.5,"[[-55.0, 24.0], [-55.0, 25.0], [-56.0, 25.0], [-56.0, 24.0], [-55.0, 24.0]]",27.7780000687,36.9428001404,10
23532,24.5,-47.5,"[[-47.0, 24.0], [-47.0, 25.0], [-48.0, 25.0], [-48.0, 24.0], [-47.0, 24.0]]",27.4657997131,37.6542007446,5
23534,24.5,-45.5,"[[-45.0, 24.0], [-45.0, 25.0], [-46.0, 25.0], [-46.0, 24.0], [-45.0, 24.0]]",27.4074996948,37.592950058,20
23538,24.5,-41.5,"[[-41.0, 24.0], [-41.0, 25.0], [-42.0, 25.0], [-42.0, 24.0], [-41.0, 24.0]]",26.8372001648,37.5412002563,5
23544,24.5,-35.5,"[[-35.0, 24.0], [-35.0, 25.0], [-36.0, 25.0], [-36.0, 24.0], [-35.0, 24.0]]",26.1531851733,37.5594811616,27
23551,24.5,-28.5,"[[-28.0, 24.0], [-28.0, 25.0], [-29.0, 25.0], [-29.0, 24.0], [-28.0, 24.0]]",25.8655004501,37.5215015411,2
23558,24.5,-21.5,"[[-21.0, 24.0], [-21.0, 25.0], [-22.0, 25.0], [-22.0, 24.0], [-21.0, 24.0]]",25.4032144547,36.8943571363,14
23559,24.5,-20.5,"[[-20.0, 24.0], [-20.0, 25.0], [-21.0, 25.0], [-21.0, 24.0], [-20.0, 24.0]]",25.1968573162,37.1254280635,14
23638,24.5,58.5,"[[59.0, 24.0], [59.0, 25.0], [58.0, 25.0], [58.0, 24.0], [59.0, 24.0]]",28.6406546506,36.8156179948,55
23641,24.5,61.5,"[[62.0, 24.0], [62.0, 25.0], [61.0, 25.0], [61.0, 24.0], [62.0, 24.0]]",29.2689229525,36.9735389123,13
23642,24.5,62.5,"[[63.0, 24.0], [63.0, 25.0], [62.0, 25.0], [62.0, 24.0], [63.0, 24.0]]",28.1428334625,36.5574443252,54
23645,24.5,65.5,"[[66.0, 24.0], [66.0, 25.0], [65.0, 25.0], [65.0, 24.0], [66.0, 24.0]]",29.0298181014,36.9540455558,22
23710,24.5,130.5,"[[131.0, 24.0], [131.0, 25.0], [130.0, 25.0], [130.0, 24.0], [131.0, 24.0]]",28.7927648881,34.7505300185,17
23712,24.5,132.5,"[[133.0, 24.0], [133.0, 25.0], [132.0, 25.0], [132.0, 24.0], [133.0, 24.0]]",27.2305002213,34.904499054,2
23713,24.5,133.5,"[[134.0, 24.0], [134.0, 25.0], [133.0, 25.0], [133.0, 24.0], [134.0, 24.0]]",29.5743331909,,3
23717,24.5,137.5,"[[138.0, 24.0], [138.0, 25.0], [137.0, 25.0], [137.0, 24.0], [138.0, 24.0]]",29.0378333728,34.7100000381,24
23722,24.5,142.5,"[[143.0, 24.0], [143.0, 25.0], [142.0, 25.0], [142.0, 24.0], [143.0, 24.0]]",28.954857145,34.8399609157,7
23725,24.5,145.5,"[[146.0, 24.0], [146.0, 25.0], [145.0, 25.0], [145.0, 24.0], [146.0, 24.0]]",28.3448462853,34.9168460553,13
23730,24.5,150.5,"[[151.0, 24.0], [151.0, 25.0], [150.0, 25.0], [150.0, 24.0], [151.0, 24.0]]",29.1313330332,,6
23733,24.5,153.5,"[[154.0, 24.0], [154.0, 25.0], [153.0, 25.0], [153.0, 24.0], [154.0, 24.0]]",28.7588332494,34.9749997457,6
23734,24.5,154.5,"[[155.0, 24.0], [155.0, 25.0], [154.0, 25.0], [154.0, 24.0], [155.0, 24.0]]",28.7203330994,34.8788324992,6
23748,24.5,168.5,"[[169.0, 24.0], [169.0, 25.0], [168.0, 25.0], [168.0, 24.0], [169.0, 24.0]]",28.3893752098,35.1715011597,8
23756,24.5,176.5,"[[177.0, 24.0], [177.0, 25.0], [176.0, 25.0], [176.0, 24.0], [177.0, 24.0]]",28.3705000877,35.0992488861,4
23761,23.5,-178.5,"[[-178.0, 23.0], [-178.0, 24.0], [-179.0, 24.0], [-179.0, 23.0], [-178.0, 23.0]]",27.8605000632,35.1600006648,14
23777,23.5,-162.5,"[[-162.0, 23.0], [-162.0, 24.0], [-163.0, 24.0], [-163.0, 23.0], [-162.0, 23.0]]",27.0824995041,34.9095001221,4
23778,23.5,-161.5,"[[-161.0, 23.0], [-161.0, 24.0], [-162.0, 24.0], [-162.0, 23.0], [-161.0, 23.0]]",27.1886920929,34.9458453839,13
23783,23.5,-156.5,"[[-156.0, 23.0], [-156.0, 24.0], [-157.0, 24.0], [-157.0, 23.0], [-156.0, 23.0]]",26.148928506,35.1300010681,14
23790,23.5,-149.5,"[[-149.0, 23.0], [-149.0, 24.0], [-150.0, 24.0], [-150.0, 23.0], [-149.0, 23.0]]",26.0111295206,35.0177770544,54
23802,23.5,-137.5,"[[-137.0, 23.0], [-137.0, 24.0], [-138.0, 24.0], [-138.0, 23.0], [-137.0, 23.0]]",23.0607141767,34.9320705959,14
23805,23.5,-134.5,"[[-134.0, 23.0], [-134.0, 24.0], [-135.0, 24.0], [-135.0, 23.0], [-134.0, 23.0]]",23.5816245079,34.8104262352,8
23807,23.5,-132.5,"[[-132.0, 23.0], [-132.0, 24.0], [-133.0, 24.0], [-133.0, 23.0], [-132.0, 23.0]]",23.3125384404,34.8000761179,13
23811,23.5,-128.5,"[[-128.0, 23.0], [-128.0, 24.0], [-129.0, 24.0], [-129.0, 23.0], [-128.0, 23.0]]",23.1315382444,34.755923638,13
23817,23.5,-122.5,"[[-122.0, 23.0], [-122.0, 24.0], [-123.0, 24.0], [-123.0, 23.0], [-122.0, 23.0]]",23.1524996758,34.3004999161,4
23818,23.5,-121.5,"[[-121.0, 23.0], [-121.0, 24.0], [-122.0, 24.0], [-122.0, 23.0], [-121.0, 23.0]]",24.1242166201,34.4630662918,60
23819,23.5,-120.5,"[[-120.0, 23.0], [-120.0, 24.0], [-121.0, 24.0], [-121.0, 23.0], [-120.0, 23.0]]",23.4371998787,34.2823009491,20
23843,23.5,-96.5,"[[-96.0, 23.0], [-96.0, 24.0], [-97.0, 24.0], [-97.0, 23.0], [-96.0, 23.0]]",28.625257669,36.497185068,97
23845,23.5,-94.5,"[[-94.0, 23.0], [-94.0, 24.0], [-95.0, 24.0], [-95.0, 23.0], [-94.0, 23.0]]",28.7044357398,36.4450000861,39
23846,23.5,-93.5,"[[-93.0, 23.0], [-93.0, 24.0], [-94.0, 24.0], [-94.0, 23.0], [-93.0, 23.0]]",29.1792631651,36.4416847229,19
23865,23.5,-74.5,"[[-74.0, 23.0], [-74.0, 24.0], [-75.0, 24.0], [-75.0, 23.0], [-74.0, 23.0]]",28.344949913,36.4525001526,20
23867,23.5,-72.5,"[[-72.0, 23.0], [-72.0, 24.0], [-73.0, 24.0], [-73.0, 23.0], [-72.0, 23.0]]",28.1744003296,36.734500885,10
23868,23.5,-71.5,"[[-71.0, 23.0], [-71.0, 24.0], [-72.0, 24.0], [-72.0, 23.0], [-71.0, 23.0]]",28.0624138405,36.6609308966,29
23873,23.5,-66.5,"[[-66.0, 23.0], [-66.0, 24.0], [-67.0, 24.0], [-67.0, 23.0], [-66.0, 23.0]]",28.0412105761,36.4228951304,19
23874,23.5,-65.5,"[[-65.0, 23.0], [-65.0, 24.0], [-66.0, 24.0], [-66.0, 23.0], [-65.0, 23.0]]",28.0151000977,35.9054491043,20
23875,23.5,-64.5,"[[-64.0, 23.0], [-64.0, 24.0], [-65.0, 24.0], [-65.0, 23.0], [-64.0, 23.0]]",28.1472003937,36.6026000977,5
23879,23.5,-60.5,"[[-60.0, 23.0], [-60.0, 24.0], [-61.0, 24.0], [-61.0, 23.0], [-60.0, 23.0]]",28.2019996643,36.9130001068,2
23881,23.5,-58.5,"[[-58.0, 23.0], [-58.0, 24.0], [-59.0, 24.0], [-59.0, 23.0], [-58.0, 23.0]]",28.1691999435,36.1548992157,10
23888,23.5,-51.5,"[[-51.0, 23.0], [-51.0, 24.0], [-52.0, 24.0], [-52.0, 23.0], [-51.0, 23.0]]",27.6701537646,37.5221918546,26
23889,23.5,-50.5,"[[-50.0, 23.0], [-50.0, 24.0], [-51.0, 24.0], [-51.0, 23.0], [-50.0, 23.0]]",27.4280497233,37.4762007395,6
23890,23.5,-49.5,"[[-49.0, 23.0], [-49.0, 24.0], [-50.0, 24.0], [-50.0, 23.0], [-49.0, 23.0]]",27.753300031,37.461449941,6
23894,23.5,-45.5,"[[-45.0, 23.0], [-45.0, 24.0], [-46.0, 24.0], [-46.0, 23.0], [-45.0, 23.0]]",27.3284815329,37.5259621232,27
23907,23.5,-32.5,"[[-32.0, 23.0], [-32.0, 24.0], [-33.0, 24.0], [-33.0, 23.0], [-32.0, 23.0]]",26.0776842017,37.4251044424,19
23909,23.5,-30.5,"[[-30.0, 23.0], [-30.0, 24.0], [-31.0, 24.0], [-31.0, 23.0], [-30.0, 23.0]]",26.3186663946,37.1878997803,30
23914,23.5,-25.5,"[[-25.0, 23.0], [-25.0, 24.0], [-26.0, 24.0], [-26.0, 23.0], [-25.0, 23.0]]",25.7695001875,37.2672143664,14
23917,23.5,-22.5,"[[-22.0, 23.0], [-22.0, 24.0], [-23.0, 24.0], [-23.0, 23.0], [-22.0, 23.0]]",25.7943077087,36.8253085797,13
23921,23.5,-18.5,"[[-18.0, 23.0], [-18.0, 24.0], [-19.0, 24.0], [-19.0, 23.0], [-18.0, 23.0]]",21.7414289202,36.5175710406,7
23977,23.5,37.5,"[[38.0, 23.0], [38.0, 24.0], [37.0, 24.0], [37.0, 23.0], [38.0, 23.0]]",28.7608149493,39.8869808338,54
23999,23.5,59.5,"[[60.0, 23.0], [60.0, 24.0], [59.0, 24.0], [59.0, 23.0], [60.0, 23.0]]",27.8788249969,36.6276501656,40
24001,23.5,61.5,"[[62.0, 23.0], [62.0, 24.0], [61.0, 24.0], [61.0, 23.0], [62.0, 23.0]]",29.515807812,36.9623847375,26
24068,23.5,128.5,"[[129.0, 23.0], [129.0, 24.0], [128.0, 24.0], [128.0, 23.0], [129.0, 23.0]]",28.2540833155,,12
24069,23.5,129.5,"[[130.0, 23.0], [130.0, 24.0], [129.0, 24.0], [129.0, 23.0], [130.0, 23.0]]",29.1526664098,,6
24078,23.5,138.5,"[[139.0, 23.0], [139.0, 24.0], [138.0, 24.0], [138.0, 23.0], [139.0, 23.0]]",29.1989167531,34.7005834579,12
24082,23.5,142.5,"[[143.0, 23.0], [143.0, 24.0], [142.0, 24.0], [142.0, 23.0], [143.0, 23.0]]",29.4718573434,34.697857993,7
24089,23.5,149.5,"[[150.0, 23.0], [150.0, 24.0], [149.0, 24.0], [149.0, 23.0], [150.0, 23.0]]",29.29044448,34.677370613,81
24099,23.5,159.5,"[[160.0, 23.0], [160.0, 24.0], [159.0, 24.0], [159.0, 23.0], [160.0, 23.0]]",28.8847498894,34.9692497253,4
24114,23.5,174.5,"[[175.0, 23.0], [175.0, 24.0], [174.0, 24.0], [174.0, 23.0], [175.0, 23.0]]",28.0988181721,35.004454526,11
24116,23.5,176.5,"[[177.0, 23.0], [177.0, 24.0], [176.0, 24.0], [176.0, 23.0], [177.0, 23.0]]",28.7029995918,35.0740013123,4
24127,22.5,-172.5,"[[-172.0, 22.0], [-172.0, 23.0], [-173.0, 23.0], [-173.0, 22.0], [-172.0, 22.0]]",27.2692727176,35.1915453131,22
24129,22.5,-170.5,"[[-170.0, 22.0], [-170.0, 23.0], [-171.0, 23.0], [-171.0, 22.0], [-170.0, 22.0]]",27.1967407862,35.1068524255,54
24137,22.5,-162.5,"[[-162.0, 22.0], [-162.0, 23.0], [-163.0, 23.0], [-163.0, 22.0], [-162.0, 22.0]]",26.4920001711,34.8460006714,14
24142,22.5,-157.5,"[[-157.0, 22.0], [-157.0, 23.0], [-158.0, 23.0], [-158.0, 22.0], [-157.0, 22.0]]",26.4013702251,35.0177035862,27
24143,22.5,-156.5,"[[-156.0, 22.0], [-156.0, 23.0], [-157.0, 23.0], [-157.0, 22.0], [-156.0, 22.0]]",26.3524999619,34.9198571614,28
24144,22.5,-155.5,"[[-155.0, 22.0], [-155.0, 23.0], [-156.0, 23.0], [-156.0, 22.0], [-155.0, 22.0]]",26.4876923194,34.7709999084,13
24156,22.5,-143.5,"[[-143.0, 22.0], [-143.0, 23.0], [-144.0, 23.0], [-144.0, 22.0], [-143.0, 22.0]]",24.9867501259,34.9485006332,4
24167,22.5,-132.5,"[[-132.0, 22.0], [-132.0, 23.0], [-133.0, 23.0], [-133.0, 22.0], [-132.0, 22.0]]",23.5248966217,34.7822419528,29
24168,22.5,-131.5,"[[-131.0, 22.0], [-131.0, 23.0], [-132.0, 23.0], [-132.0, 22.0], [-131.0, 22.0]]",23.6640001025,34.7600699833,14
24169,22.5,-130.5,"[[-130.0, 22.0], [-130.0, 23.0], [-131.0, 23.0], [-131.0, 22.0], [-130.0, 22.0]]",23.6069231767,34.7299995422,13
24174,22.5,-125.5,"[[-125.0, 22.0], [-125.0, 23.0], [-126.0, 23.0], [-126.0, 22.0], [-125.0, 22.0]]",23.8187693082,34.6080768292,13
24178,22.5,-121.5,"[[-121.0, 22.0], [-121.0, 23.0], [-122.0, 23.0], [-122.0, 22.0], [-121.0, 22.0]]",24.2731149079,34.5219047421,61
24184,22.5,-115.5,"[[-115.0, 22.0], [-115.0, 23.0], [-116.0, 23.0], [-116.0, 22.0], [-115.0, 22.0]]",23.3739499569,33.7284750938,40
24205,22.5,-94.5,"[[-94.0, 22.0], [-94.0, 23.0], [-95.0, 23.0], [-95.0, 22.0], [-94.0, 22.0]]",28.673330071,35.9873813747,97
24224,22.5,-75.5,"[[-75.0, 22.0], [-75.0, 23.0], [-76.0, 23.0], [-76.0, 22.0], [-75.0, 22.0]]",29.0128000259,,10
24228,22.5,-71.5,"[[-71.0, 22.0], [-71.0, 23.0], [-72.0, 23.0], [-72.0, 22.0], [-71.0, 22.0]]",28.0902855737,36.6096793583,28
24233,22.5,-66.5,"[[-66.0, 22.0], [-66.0, 23.0], [-67.0, 23.0], [-67.0, 22.0], [-66.0, 22.0]]",28.4179473676,36.4696846008,19
24241,22.5,-58.5,"[[-58.0, 22.0], [-58.0, 23.0], [-59.0, 23.0], [-59.0, 22.0], [-58.0, 22.0]]",28.0872104042,36.2394212422,19
24242,22.5,-57.5,"[[-57.0, 22.0], [-57.0, 23.0], [-58.0, 23.0], [-58.0, 22.0], [-57.0, 22.0]]",28.0279333115,36.0315668742,30
24256,22.5,-43.5,"[[-43.0, 22.0], [-43.0, 23.0], [-44.0, 23.0], [-44.0, 22.0], [-43.0, 22.0]]",27.4552001953,37.4070007324,5
24264,22.5,-35.5,"[[-35.0, 22.0], [-35.0, 23.0], [-36.0, 23.0], [-36.0, 22.0], [-35.0, 22.0]]",26.9016666412,37.1046676636,3
24275,22.5,-24.5,"[[-24.0, 22.0], [-24.0, 23.0], [-25.0, 23.0], [-25.0, 22.0], [-24.0, 22.0]]",26.29262501,36.707624197,32
24277,22.5,-22.5,"[[-22.0, 22.0], [-22.0, 23.0], [-23.0, 23.0], [-23.0, 22.0], [-22.0, 22.0]]",25.6548460447,36.8942304758,13
24280,22.5,-19.5,"[[-19.0, 22.0], [-19.0, 23.0], [-20.0, 23.0], [-20.0, 22.0], [-19.0, 22.0]]",23.8291999817,36.6962005615,5
24360,22.5,60.5,"[[61.0, 22.0], [61.0, 23.0], [60.0, 23.0], [60.0, 22.0], [61.0, 22.0]]",28.543999932,36.3971807306,11
24366,22.5,66.5,"[[67.0, 22.0], [67.0, 23.0], [66.0, 23.0], [66.0, 22.0], [67.0, 22.0]]",29.0473847022,36.8767377413,13
24436,22.5,136.5,"[[137.0, 22.0], [137.0, 23.0], [136.0, 23.0], [136.0, 22.0], [137.0, 22.0]]",29.6770433343,34.7124350175,23
24442,22.5,142.5,"[[143.0, 22.0], [143.0, 23.0], [142.0, 23.0], [142.0, 22.0], [143.0, 22.0]]",29.5216668447,34.7383330663,12
24452,22.5,152.5,"[[153.0, 22.0], [153.0, 23.0], [152.0, 23.0], [152.0, 22.0], [153.0, 22.0]]",29.1319000244,34.6580989838,10
24468,22.5,168.5,"[[169.0, 22.0], [169.0, 23.0], [168.0, 23.0], [168.0, 22.0], [169.0, 22.0]]",28.286370454,35.1922977589,27
24469,22.5,169.5,"[[170.0, 22.0], [170.0, 23.0], [169.0, 23.0], [169.0, 22.0], [170.0, 22.0]]",28.4152941984,35.2042937559,34
24489,21.5,-170.5,"[[-170.0, 21.0], [-170.0, 22.0], [-171.0, 22.0], [-171.0, 21.0], [-170.0, 21.0]]",27.5375239963,35.0601615906,21
24493,21.5,-166.5,"[[-166.0, 21.0], [-166.0, 22.0], [-167.0, 22.0], [-167.0, 21.0], [-166.0, 21.0]]",27.4113332431,34.904417038,12
24494,21.5,-165.5,"[[-165.0, 21.0], [-165.0, 22.0], [-166.0, 22.0], [-166.0, 21.0], [-165.0, 21.0]]",27.2381429672,34.9690006801,14
24495,21.5,-164.5,"[[-164.0, 21.0], [-164.0, 22.0], [-165.0, 22.0], [-165.0, 21.0], [-164.0, 21.0]]",27.2993448192,34.9241728947,29
24510,21.5,-149.5,"[[-149.0, 21.0], [-149.0, 22.0], [-150.0, 22.0], [-150.0, 21.0], [-149.0, 21.0]]",26.1160001755,34.9342498779,8
24516,21.5,-143.5,"[[-143.0, 21.0], [-143.0, 22.0], [-144.0, 22.0], [-144.0, 21.0], [-143.0, 21.0]]",24.9192564549,34.9227945377,39
24538,21.5,-121.5,"[[-121.0, 21.0], [-121.0, 22.0], [-122.0, 22.0], [-122.0, 21.0], [-121.0, 21.0]]",25.1720998764,34.5249500275,20
24541,21.5,-118.5,"[[-118.0, 21.0], [-118.0, 22.0], [-119.0, 22.0], [-119.0, 21.0], [-118.0, 21.0]]",25.0579232436,34.5090770721,26
24549,21.5,-110.5,"[[-110.0, 21.0], [-110.0, 22.0], [-111.0, 22.0], [-111.0, 21.0], [-110.0, 21.0]]",28.2370500565,34.4156999588,20
24550,21.5,-109.5,"[[-109.0, 21.0], [-109.0, 22.0], [-110.0, 22.0], [-110.0, 21.0], [-109.0, 21.0]]",27.8753335317,34.3024673462,15
24552,21.5,-107.5,"[[-107.0, 21.0], [-107.0, 22.0], [-108.0, 22.0], [-108.0, 21.0], [-107.0, 21.0]]",28.0283076947,34.2961534353,13
24564,21.5,-95.5,"[[-95.0, 21.0], [-95.0, 22.0], [-96.0, 22.0], [-96.0, 21.0], [-95.0, 21.0]]",28.7760525419,36.246193066,57
24565,21.5,-94.5,"[[-94.0, 21.0], [-94.0, 22.0], [-95.0, 22.0], [-95.0, 21.0], [-94.0, 21.0]]",29.2813682556,35.8147892199,19
24589,21.5,-70.5,"[[-70.0, 21.0], [-70.0, 22.0], [-71.0, 22.0], [-71.0, 21.0], [-70.0, 21.0]]",28.4498837271,36.4537559775,86
24608,21.5,-51.5,"[[-51.0, 21.0], [-51.0, 22.0], [-52.0, 22.0], [-52.0, 21.0], [-51.0, 21.0]]",27.7359615473,37.1063455435,26
24610,21.5,-49.5,"[[-49.0, 21.0], [-49.0, 22.0], [-50.0, 22.0], [-50.0, 21.0], [-49.0, 21.0]]",27.7731731488,36.9863466116,52
24611,21.5,-48.5,"[[-48.0, 21.0], [-48.0, 22.0], [-49.0, 22.0], [-49.0, 21.0], [-48.0, 21.0]]",27.6312040991,37.2352452959,49
24623,21.5,-36.5,"[[-36.0, 21.0], [-36.0, 22.0], [-37.0, 22.0], [-37.0, 21.0], [-36.0, 21.0]]",27.2183329264,37.0326677958,3
24626,21.5,-33.5,"[[-33.0, 21.0], [-33.0, 22.0], [-34.0, 22.0], [-34.0, 21.0], [-33.0, 21.0]]",26.7056315573,37.0634733501,19
24720,21.5,60.5,"[[61.0, 21.0], [61.0, 22.0], [60.0, 22.0], [60.0, 21.0], [61.0, 21.0]]",28.0853462219,36.2646975884,26
24794,21.5,134.5,"[[135.0, 21.0], [135.0, 22.0], [134.0, 22.0], [134.0, 21.0], [135.0, 21.0]]",28.7849091617,34.7533638694,11
24796,21.5,136.5,"[[137.0, 21.0], [137.0, 22.0], [136.0, 22.0], [136.0, 21.0], [137.0, 21.0]]",29.0303332011,34.6992505391,12
24798,21.5,138.5,"[[139.0, 21.0], [139.0, 22.0], [138.0, 22.0], [138.0, 21.0], [139.0, 21.0]]",29.3379998888,34.6932863508,7
24802,21.5,142.5,"[[143.0, 21.0], [143.0, 22.0], [142.0, 22.0], [142.0, 21.0], [143.0, 21.0]]",29.428750515,34.6942501068,4
24813,21.5,153.5,"[[154.0, 21.0], [154.0, 22.0], [153.0, 22.0], [153.0, 21.0], [154.0, 21.0]]",29.0982726704,34.8198179765,11
24817,21.5,157.5,"[[158.0, 21.0], [158.0, 22.0], [157.0, 22.0], [157.0, 21.0], [158.0, 21.0]]",28.8601668676,34.9748328527,12
24819,21.5,159.5,"[[160.0, 21.0], [160.0, 22.0], [159.0, 22.0], [159.0, 21.0], [160.0, 21.0]]",29.2586584324,34.7394152385,41
24824,21.5,164.5,"[[165.0, 21.0], [165.0, 22.0], [164.0, 22.0], [164.0, 21.0], [165.0, 21.0]]",29.1668072436,34.9470240581,83
24826,21.5,166.5,"[[167.0, 21.0], [167.0, 22.0], [166.0, 22.0], [166.0, 21.0], [167.0, 21.0]]",29.2239230229,34.8540775593,13
24829,21.5,169.5,"[[170.0, 21.0], [170.0, 22.0], [169.0, 22.0], [169.0, 21.0], [170.0, 21.0]]",28.9922499657,,5
24831,21.5,171.5,"[[172.0, 21.0], [172.0, 22.0], [171.0, 22.0], [171.0, 21.0], [172.0, 21.0]]",28.6999614422,35.1386535351,26
