timeIdx,timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax,depthIdx
60,60,2009-07-19,70,60,24,36.447133223215744,0.19353928577948015,2009-06-17,17.15250019232432,1.1092191534497486,60,70,6
61,61,2009-08-21,70,60,27,36.354950657597286,0.1940720618581506,2009-07-20,16.977926007023562,1.1110851427084845,60,70,6
62,62,2009-09-23,70,60,25,36.45898559570313,0.16718100389390605,2009-08-22,18.031479835510254,1.280410792840709,60,70,6
63,63,2009-10-26,70,60,23,36.43009633603303,0.14991182338479736,2009-09-24,18.390739357989766,1.2074932465063712,60,70,6
64,64,2009-11-28,70,60,28,36.48868751525879,0.2593844706993225,2009-10-27,19.075999860410334,1.8423720895417204,60,70,6
65,65,2009-12-31,70,60,26,36.51488524216872,0.1768015559248176,2009-11-29,19.157577074491066,0.9976052680690478,60,70,6
66,66,2010-02-03,70,60,28,36.44279316493443,0.1860923551900469,2010-01-01,17.655214139393394,1.0959974893178612,60,70,6
67,67,2010-03-09,70,60,24,36.43543767929077,0.14813362351897588,2010-02-04,17.17899998029073,0.8150466336663074,60,70,6
68,68,2010-04-11,70,60,24,36.355817635854095,0.15402519570523807,2010-03-10,16.579625050226852,0.8270184954396709,60,70,6
69,69,2010-05-14,70,60,27,36.39015805279767,0.16911906230492182,2010-04-12,16.880333370632595,0.9651399269706232,60,70,6
70,70,2010-06-16,70,60,29,36.404568507753574,0.13084667746027967,2010-05-15,17.26541387623754,0.7459888655489334,60,70,6
71,71,2010-07-19,70,60,25,36.38746841430664,0.13978828380265534,2010-06-17,17.559159927368164,0.9924722869128036,60,70,6
72,72,2010-08-21,70,60,30,36.367235056559245,0.14433576904486212,2010-07-20,17.955899969736734,1.10390657662632,60,70,6
73,73,2010-09-23,70,60,29,36.30655157155004,0.15630700456178548,2010-08-22,18.10958599222117,1.3697022575764586,60,70,6
74,74,2010-10-26,70,60,25,36.34986068725586,0.14831582786201802,2010-09-24,18.49463996887207,1.1994569389670031,60,70,6
75,75,2010-11-28,70,60,24,36.5058004061381,0.15712933626445802,2010-10-27,19.584999879201245,1.0447076912523798,60,70,6
76,76,2010-12-31,70,60,18,36.556535508897575,0.12049050715694876,2010-11-29,18.782777680291073,0.9536643437787456,60,70,6
77,77,2011-02-03,70,60,20,36.431591987609856,0.1691686086026613,2011-01-01,17.50700001716614,1.0106730764873826,60,70,6
78,78,2011-03-09,70,60,23,36.39793429167374,0.12817809228343996,2011-02-04,16.68904337675675,0.7599681826822069,60,70,6
79,79,2011-04-11,70,60,20,36.37699661254883,0.12641218533646373,2011-03-10,16.39429988861084,0.7900026827289908,60,70,6
80,80,2011-05-14,70,60,16,36.354764699935906,0.14137034000277365,2011-04-12,16.415562450885773,0.8344262046182992,60,70,6
81,81,2011-06-16,70,60,19,36.388969822933795,0.141770615896605,2011-05-15,16.845368485701712,0.8534129434375043,60,70,6
82,82,2011-07-19,70,60,26,36.36635128657022,0.1204059947928687,2011-06-17,17.062538440410908,0.8577216615207096,60,70,6
83,83,2011-08-21,70,60,23,36.41709302819294,0.1337816687381239,2011-07-20,17.84126091003418,0.979574065534484,60,70,6
84,84,2011-09-23,70,60,17,36.484703540802,0.17589165056789666,2011-08-22,18.839352888219498,1.2773335408806967,60,70,6
85,85,2011-10-26,70,60,16,36.46375489234924,0.16962313327531273,2011-09-24,19.029749989509586,1.388974132391554,60,70,6
86,86,2011-11-28,70,60,16,36.51997065544128,0.14517344363470064,2011-10-27,19.435874938964844,1.046809785048135,60,70,6
87,87,2011-12-31,70,60,18,36.65744230482313,0.13242767362425278,2011-11-29,19.03338898552789,0.710890267779325,60,70,6
88,88,2012-02-03,70,60,15,36.62190500895182,0.13430649767300715,2012-01-01,17.969666544596354,0.7766968775754259,60,70,6
89,89,2012-03-08,70,60,15,36.49503860473633,0.07007332458344293,2012-02-04,16.634399922688804,0.4704249366759461,60,70,6
90,90,2012-04-11,70,60,17,36.4977268892176,0.08815257350889298,2012-03-09,16.668941049014823,0.5444940421990321,60,70,6
91,91,2012-05-14,70,60,15,36.498009236653644,0.0977711440822299,2012-04-12,16.88900000254313,0.6883995562297387,60,70,6
92,92,2012-06-16,70,60,26,36.42270249586839,0.10433551486853336,2012-05-15,16.60811523290781,0.6312828763433819,60,70,6
93,93,2012-07-19,70,60,31,36.434777536699855,0.10821007696088702,2012-06-17,16.947903110134988,1.062746563942827,60,70,6
94,94,2012-08-21,70,60,32,36.4191733598709,0.11340363879294008,2012-07-20,17.306031227111813,1.2780439249774338,60,70,6
95,95,2012-09-23,70,60,44,36.445710182189934,0.10391198517687164,2012-08-22,17.788250121203337,1.599067510201031,60,70,6
96,96,2012-10-26,70,60,62,36.42327386824811,0.12030935003057044,2012-09-24,18.070887042630105,1.3671423169093648,60,70,6
97,97,2012-11-28,70,60,61,36.44600721265449,0.10481003291715103,2012-10-27,18.356475361057967,1.2951156899997496,60,70,6
98,98,2012-12-31,70,60,62,36.52812520919308,0.10334327157485476,2012-11-29,18.31222583401588,0.8018089482929559,60,70,6
99,99,2013-02-03,70,60,43,36.52796829578488,0.11342312473501512,2013-01-01,17.672046483949174,0.7364908162639241,60,70,6
100,100,2013-03-09,70,60,48,36.45357060432435,0.09779392817435446,2013-02-04,16.699583252271015,0.6283527022516943,60,70,6
101,101,2013-04-11,70,60,53,36.38105680357735,0.12070638649383532,2013-03-10,16.308037703891973,0.8277210061713458,60,70,6
102,102,2013-05-14,70,60,45,36.335383351643884,0.13043970603572458,2013-04-12,16.48415550655789,0.8811505044216303,60,70,6
103,103,2013-06-16,70,60,44,36.409587686712094,0.12685199466921795,2013-05-15,17.163181673396718,1.0265767299193629,60,70,6
104,104,2013-07-19,70,60,54,36.38990197358308,0.11358263282820505,2013-06-17,17.429333421919086,0.7844956780078635,60,70,6
105,105,2013-08-21,70,60,52,36.370908663823045,0.11989331408399542,2013-07-20,17.87673073548537,0.8667256593739575,60,70,6
106,106,2013-09-23,70,60,50,36.39684463500976,0.1219312956817954,2013-08-22,18.414560203552245,0.7885585306141978,60,70,6
107,107,2013-10-26,70,60,52,36.397867936354416,0.11400080425248782,2013-09-24,18.621326923370358,0.9813766540830852,60,70,6
108,108,2013-11-28,70,60,53,36.4888210656508,0.1690736666600187,2013-10-27,19.240867974623196,1.36821544380883,60,70,6
109,109,2013-12-31,70,60,63,36.61127102564252,0.12738336535145328,2013-11-29,18.951762002611922,0.901482857204714,60,70,6
110,110,2014-02-03,70,60,54,36.54388166356971,0.1338841329618478,2014-01-01,17.761629616772687,0.8850718160019724,60,70,6
111,111,2014-03-09,70,60,68,36.705376007977655,0.6445460827540971,2014-02-04,16.280102982240564,1.4245686224568868,60,70,6
112,112,2014-04-11,70,60,52,36.42236423492432,0.14326215797548758,2014-03-10,16.5727308346675,0.8007721988602319,60,70,6
113,113,2014-05-14,70,60,60,36.402444140116366,0.10017799380628636,2014-04-12,16.650516732533774,0.6827815215793563,60,70,6
114,114,2014-06-16,70,60,60,36.353550338745116,0.14668430796798326,2014-05-15,16.710833247502645,0.967117730584084,60,70,6
115,115,2014-07-19,70,60,54,36.34852515326606,0.1437258540996122,2014-06-17,17.229407416449654,0.960141334868368,60,70,6
116,116,2014-08-21,70,60,61,36.30221307473104,0.17409108922381286,2014-07-20,17.523344290061072,0.989633082095572,60,70,6
117,117,2014-09-23,70,60,80,36.26063098907471,0.1688689488944404,2014-08-22,17.7680499792099,1.1834264146649789,60,70,6
118,118,2014-10-26,70,60,81,36.33429779241114,0.16067337539886506,2014-09-24,18.558699953556058,1.2687577889986568,60,70,6
119,119,2014-11-28,70,60,84,36.38851974124,0.15948201359471853,2014-10-27,19.177416756039573,1.3150463340762828,60,70,6
120,120,2014-12-31,70,60,99,36.40733957772303,0.14965449583427068,2014-11-29,18.139060608064284,0.8647940723404437,60,70,6
121,121,2015-02-03,70,60,55,36.38334239612926,0.18525107657266585,2015-01-01,16.880999929254706,0.6823948040977651,60,70,6
122,122,2015-03-09,70,60,53,36.27516145526239,0.18407368983099906,2015-02-04,15.88569804857362,0.6166798617052975,60,70,6
123,123,2015-04-11,70,60,32,36.332339406013496,0.141234843863473,2015-03-10,15.826562643051147,0.7794253374748251,60,70,6
124,124,2015-05-14,70,60,38,36.36688573736893,0.12566598509723145,2015-04-12,16.233789443969727,0.658596218392273,60,70,6
125,125,2015-06-16,70,60,37,36.322730605666706,0.1737133375452152,2015-05-15,16.255513526297907,1.0647385982543554,60,70,6
126,126,2015-07-19,70,60,30,36.34963467915853,0.1756775848463526,2015-06-17,16.763866583506267,1.0623911897241058,60,70,6
127,127,2015-08-21,70,60,76,36.398802506296256,0.17074909112608494,2015-07-20,17.823881613580802,1.2821062985280989,60,70,6
128,128,2015-09-23,70,60,49,36.30163286170181,0.2258699813598644,2015-08-22,17.66146938168273,1.8120361515027956,60,70,6
129,129,2015-10-26,70,60,42,36.35395268031529,0.09816593230793454,2015-09-24,18.45485700879778,1.2163573244858168,60,70,6
130,130,2015-11-28,70,60,45,36.348622131347646,0.11079942360607704,2015-10-27,17.980133310953775,1.3177000697713743,60,70,6
131,131,2015-12-31,70,60,41,36.40595124407513,0.16121252431698813,2015-11-29,18.39692674032072,1.204039210232314,60,70,6
132,132,2016-02-03,70,60,45,36.3897329542372,0.10664034958518484,2016-01-01,17.6466000450982,0.7611237826980881,60,70,6
133,133,2016-03-08,70,60,46,36.39421744968581,0.15465581645137147,2016-02-04,16.98902177810669,1.0366406873067848,60,70,6
134,134,2016-04-11,70,60,33,36.37684827862364,0.17087474168612135,2016-03-09,16.44860623099587,0.9643429729597496,60,70,6
135,135,2016-05-14,70,60,26,36.452999995304985,0.0763949456379619,2016-04-12,16.983692389268146,0.39699092391515145,60,70,6
136,136,2016-06-16,70,60,34,36.40044156242819,0.10983966803170908,2016-05-15,17.230558731976682,0.5674291478052832,60,70,6
137,137,2016-07-19,70,60,30,36.412933095296225,0.09870334675529174,2016-06-17,17.52196667989095,0.7147880875867769,60,70,6
138,138,2016-08-21,70,60,47,36.37278747558594,0.07797783359143537,2016-07-20,17.438574324262902,0.7767432875589497,60,70,6
139,139,2016-09-23,70,60,50,36.33554016113281,0.11625966241173273,2016-08-22,18.149900054931642,1.2459850188989865,60,70,6
140,140,2016-10-26,70,60,61,36.27400007404265,0.10913890894899626,2016-09-24,17.33067213902708,1.3839670706243408,60,70,6
141,141,2016-11-28,70,60,32,36.34968721866608,0.22299629229039844,2016-10-27,18.9279060959816,1.7218329635553218,60,70,6
142,142,2016-12-31,70,60,19,36.48315771002518,0.11362638932822786,2016-11-29,19.061473645662005,0.7901553816733278,60,70,6
143,143,2017-02-03,70,60,18,36.44377750820584,0.08454579154270576,2017-01-01,17.62066650390625,0.6085914025542146,60,70,6
144,144,2017-03-09,70,60,16,36.399874925613396,0.08808841178950519,2017-02-04,16.823624849319458,0.55485795682858,60,70,6
145,145,2017-04-11,70,60,17,36.33147048950195,0.16758762240689692,2017-03-10,16.48105873781092,0.6532683059343213,60,70,6
146,146,2017-05-14,70,60,17,36.37523494047277,0.1578679679378277,2017-04-12,16.686647134668686,0.8861422083352176,60,70,6
147,147,2017-06-16,70,60,19,36.393842195209714,0.1538837657998028,2017-05-15,17.14705246373227,0.8794152479269133,60,70,6
148,148,2017-07-19,70,60,16,36.452937841415405,0.09741758261536954,2017-06-17,18.09743738174439,0.6405241591180066,60,70,6
149,149,2017-08-21,70,60,16,36.505250453948975,0.17594407216917227,2017-07-20,18.93237519264221,1.834702758160572,60,70,6
150,150,2017-09-23,70,60,30,36.358899943033855,0.2345111993209084,2017-08-22,19.054633331298827,1.5558957980512371,60,70,6
151,151,2017-10-26,70,60,32,36.38662481307984,0.27045447152998936,2017-09-24,19.37515622377396,1.8688268187219013,60,70,6
152,152,2017-11-28,70,60,45,36.44744432237413,0.24125906384987855,2017-10-27,19.90615543789334,1.5629925388185315,60,70,6
153,153,2017-12-31,70,60,44,36.53925020044501,0.17065981868905394,2017-11-29,19.35909080505371,0.744974440011034,60,70,6
154,154,2018-02-03,70,60,29,36.559654762004975,0.11012802270168197,2018-01-01,18.34393113234948,0.607559556067484,60,70,6
155,155,2018-03-09,70,60,41,36.44419479370117,0.0923278755604837,2018-02-04,16.9100242475184,0.4888081100155957,60,70,6
156,156,2018-04-11,70,60,51,36.433058720009,0.10411736383920137,2018-03-10,16.96052934609207,0.5731118191928705,60,70,6
157,157,2018-05-14,70,60,5,36.392000579833976,0.27232287841472896,2018-04-12,16.836000061035158,1.4158379665007228,60,70,6
0,0,2004-02-03,80,70,3,36.3809814453125,0.01611166823145281,2004-01-01,16.984666188557938,0.1890885251735456,70,80,7
1,1,2004-03-08,80,70,4,36.37495422363281,0.10655037813278152,2004-02-04,16.767000198364258,0.6211273961585908,70,80,7
2,2,2004-04-11,80,70,5,36.407483673095705,0.07284517270172974,2004-03-09,16.756799697875973,0.4039580645245169,70,80,7
3,3,2004-05-14,80,70,9,36.43380779690213,0.11762697052645668,2004-04-12,16.737333403693302,0.6448382992720552,70,80,7
4,4,2004-06-16,80,70,9,36.401820712619354,0.13984200620316942,2004-05-15,16.705999904208714,0.7076829540347311,70,80,7
5,5,2004-07-19,80,70,8,36.440420627594,0.16371036636614628,2004-06-17,17.146875143051147,0.7870798753955578,70,80,7
6,6,2004-08-21,80,70,11,36.40328043157404,0.12279611592871953,2004-07-20,17.249909140846945,0.7371592446520017,70,80,7
7,7,2004-09-23,80,70,9,36.37667846679688,0.13515546255047248,2004-08-22,17.347777472601994,0.8889435092337641,70,80,7
8,8,2004-10-26,80,70,8,36.40290260314941,0.14386628533878346,2004-09-24,18.18050026893616,1.0079937523663165,70,80,7
9,9,2004-11-28,80,70,11,36.43112633445046,0.2207240588781346,2004-10-27,18.27636380629106,1.951279358842748,70,80,7
10,10,2004-12-31,80,70,8,36.48975896835327,0.23737007500944984,2004-11-29,17.785875082015988,1.4411031906764933,70,80,7
11,11,2005-02-03,80,70,9,36.42216788397895,0.21446446993697746,2005-01-01,16.665889104207356,1.177191384615979,70,80,7
12,12,2005-03-09,80,70,9,36.349107954237205,0.1649461589579616,2005-02-04,15.894222047593859,0.9768423021129724,70,80,7
13,13,2005-04-11,80,70,8,36.26413774490357,0.1474934653808699,2005-03-10,15.427000045776367,0.8015267768265655,70,80,7
14,14,2005-05-14,80,70,11,36.268378787570526,0.19186590411146645,2005-04-12,15.36099997433749,1.058271016472428,70,80,7
15,15,2005-06-16,80,70,12,36.30095520019531,0.18343453157586614,2005-05-15,15.897833426793413,1.0025377151104218,70,80,7
16,16,2005-07-19,80,70,9,36.277108328683035,0.18349880052893125,2005-06-17,15.86699994405111,0.9753564654385192,70,80,7
17,17,2005-08-21,80,70,9,36.3040885925293,0.15491582059054998,2005-07-20,16.653333452012802,0.8562945672508671,70,80,7
18,18,2005-09-23,80,70,9,36.38229052225749,0.16501996082899514,2005-08-22,16.765888532002766,1.41128076514716,70,80,7
19,19,2005-10-26,80,70,22,36.27482705367239,0.13165598932841113,2005-09-24,16.40204551003196,1.120577348838367,70,80,7
20,20,2005-11-28,80,70,16,36.296105146408074,0.19970727092279847,2005-10-27,16.529937505722046,1.630935767505021,70,80,7
21,21,2005-12-31,80,70,17,36.38399982452393,0.2417816657827165,2005-11-29,17.06205884148093,1.4568069554761085,70,80,7
22,22,2006-02-03,80,70,19,36.397176405962774,0.16748078872855646,2006-01-01,16.23000004417018,0.9608761162414899,70,80,7
23,23,2006-03-09,80,70,18,36.29929396685432,0.11787436598601565,2006-02-04,15.39833328458998,0.7735320440450375,70,80,7
24,24,2006-04-11,80,70,17,36.305466969807945,0.1396407266333734,2006-03-10,15.390000118928794,0.8632583820203026,70,80,7
25,25,2006-05-14,80,70,28,36.25334358215332,0.1379272948434947,2006-04-12,15.419821330479213,0.8842752683124128,70,80,7
26,26,2006-06-16,80,70,18,36.30673387315539,0.1216364637488824,2006-05-15,16.251444339752194,0.9328081939306556,70,80,7
27,27,2006-07-19,80,70,18,36.299234814114044,0.11649381682619835,2006-06-17,16.379222340053982,0.9599044314939236,70,80,7
28,28,2006-08-21,80,70,22,36.21949768066406,0.1469776751186814,2006-07-20,16.088590882041238,1.2091347716882417,70,80,7
29,29,2006-09-23,80,70,18,36.29417419433594,0.14087383579716092,2006-08-22,16.152444150712753,1.1059754122893324,70,80,7
30,30,2006-10-26,80,70,37,36.25141688755581,0.13539341289706075,2006-09-24,16.617486567110628,0.8176954135124687,70,80,7
31,31,2006-11-28,80,70,35,36.29842440287272,0.12597463254963107,2006-10-27,17.430628640311106,1.2847700338841517,70,80,7
32,32,2006-12-31,80,70,31,36.47719984788161,0.13362569560738638,2006-11-29,18.266419502996627,0.9660344789650696,70,80,7
33,33,2007-02-03,80,70,32,36.491798655192056,0.14394793004547102,2007-01-01,17.857062458992004,0.8325805287210895,70,80,7
34,34,2007-03-09,80,70,30,36.40695117070125,0.13785342982157198,2007-02-04,17.061900011698402,0.7905085348006017,70,80,7
35,35,2007-04-11,80,70,28,36.375250091552736,0.1619770934060692,2007-03-10,16.729678664888652,0.8825539425767098,70,80,7
36,36,2007-05-14,80,70,25,36.37436832081188,0.15517154868366606,2007-04-12,16.668160018920894,0.9471025186437378,70,80,7
37,37,2007-06-16,80,70,33,36.3777151743571,0.14186160697242134,2007-05-15,16.855484904664937,0.9754548378396396,70,80,7
38,38,2007-07-19,80,70,34,36.493734052104344,0.1068819263439248,2007-06-17,17.85379409790039,0.8881470144838279,70,80,7
39,39,2007-08-21,80,70,32,36.54058074951172,0.13504403271138005,2007-07-20,18.696781277656555,1.1023756682562824,70,80,7
40,40,2007-09-23,80,70,32,36.50556025011786,0.1424449084401293,2007-08-22,18.567968726158146,1.1785816150960515,70,80,7
41,41,2007-10-26,80,70,38,36.49677826376522,0.11914850401230552,2007-09-24,18.772842106066253,1.2009351055542852,70,80,7
42,42,2007-11-28,80,70,47,36.532547263211974,0.1843039126799476,2007-10-27,18.801361652130772,1.4391152333142758,70,80,7
43,43,2007-12-31,80,70,40,36.584052730251,0.16379763643495154,2007-11-29,18.71902503967285,0.9822663177970016,70,80,7
44,44,2008-02-03,80,70,46,36.58767018999372,0.07650963618081381,2008-01-01,18.123239019642707,0.5940746998836278,70,80,7
45,45,2008-03-08,80,70,41,36.57056894302368,0.07720185829025394,2008-02-04,17.720951126842962,0.5214372458062897,70,80,7
46,46,2008-04-11,80,70,32,36.53292667865753,0.11271249249386107,2008-03-09,17.42481255531311,0.5627974134735245,70,80,7
47,47,2008-05-14,80,70,34,36.53013678158032,0.11304787394919955,2008-04-12,17.511323311749628,0.5635897489171905,70,80,7
48,48,2008-06-16,80,70,31,36.51243431337418,0.1456781651055501,2008-05-15,17.52809702965521,0.7725868330244122,70,80,7
49,49,2008-07-19,80,70,29,36.5237747718548,0.16232698609824886,2008-06-17,17.76568958677095,0.8151117323326392,70,80,7
50,50,2008-08-21,80,70,33,36.60994789817117,0.42731294637858425,2008-07-20,17.704999923706055,1.194740189512726,70,80,7
51,51,2008-09-23,80,70,33,36.50114221283884,0.13135708196962895,2008-08-22,18.56112104473692,1.0568769934730478,70,80,7
52,52,2008-10-26,80,70,22,36.4884222204035,0.1153614657944011,2008-09-24,18.511818105524238,0.7676716003037949,70,80,7
53,53,2008-11-28,80,70,17,36.64349522310145,0.2095312339375586,2008-10-27,19.25917636646944,1.2616799578255729,70,80,7
54,54,2008-12-31,80,70,18,36.64909023708768,0.1053200800542157,2008-11-29,18.13533327314589,0.8060664884007697,70,80,7
55,55,2009-02-03,80,70,26,36.59872876680815,0.11211765661253202,2009-01-01,17.63246158453134,0.7873713853951416,70,80,7
56,56,2009-03-09,80,70,30,36.502444712320965,0.10955614202221084,2009-02-04,16.791333198547367,0.6492614982649242,70,80,7
